duration_min,active_energy_kcal,basal_energy_kcal,distance_mi,is_indoor,avg_mets,weather_temp_f,weather_humidity_pct,workout_type_encoded,start_timestamp_year,start_timestamp_month,start_timestamp_day,start_timestamp_hour,start_timestamp_minute,start_timestamp_weekday,end_timestamp_year,end_timestamp_month,end_timestamp_day,end_timestamp_hour,end_timestamp_minute,end_timestamp_weekday,has_distance,time_zone_encoded
10.34274258414904,68.5416,12.0556,0.818134,1.0,8.38073,69.8,49.0,14,2022,6,28,18,33,1,2022,6,28,18,44,1,1,4
55.1749583820502,115.21,64.6789,0.0,1.0,3.42317,69.8,56.0,13,2022,6,29,15,11,2,2022,6,29,16,6,2,0,4
29.2798710167408,56.2006,34.1853,1.05928,0.0,3.39601,71.6,56.0,14,2022,6,29,16,52,2,2022,6,29,17,22,2,1,4
45.51441318392754,87.8139,53.2728,0.0,1.0,3.33663,62.6,70.0,13,2022,6,30,16,38,3,2022,6,30,17,28,3,0,4
21.19038465023041,85.0693,24.7387,0.0,1.0,5.72813,62.6,65.0,3,2022,6,30,17,32,3,2022,6,30,17,54,3,0,4
31.00622509916623,49.0442,36.3951,0.0,1.0,2.55512,57.2,77.0,13,2022,7,1,8,10,4,2022,7,1,8,43,4,0,4
22.30032543341319,36.4448,26.0977,0.0,1.0,2.88368,60.8,73.0,13,2022,7,1,8,43,4,2022,7,1,9,8,4,0,4
42.10498528281848,103.868,49.2806,2.03761,0.0,4.00624,62.6,65.0,14,2022,7,1,18,52,4,2022,7,1,19,34,4,1,4
44.9285025815169,112.727,52.6161,0.0,1.0,4.01296,57.2,83.0,2,2022,7,2,8,33,5,2022,7,2,9,19,5,0,4
63.54548234939575,226.032,74.551,0.0,1.0,5.20043,57.2,83.0,5,2022,7,3,9,36,6,2022,7,3,10,40,6,0,4
4.006240165233612,10.8946,4.60713,0.0,0.0,4.31674,57.2,79.0,1,2022,7,3,10,40,6,2022,7,3,10,44,6,0,4
37.08746138413747,79.1677,43.5294,0.840875,0.0,2.97782,71.6,45.0,14,2022,7,3,14,28,6,2022,7,3,16,59,6,1,4
16.22117996613185,15.9756,18.7894,0.171045,1.0,2.05925,62.6,65.0,14,2022,7,3,18,35,6,2022,7,3,18,52,6,1,4
24.54100041588147,26.5291,28.7736,0.0,1.0,2.48043,60.8,70.0,15,2022,7,3,20,13,6,2022,7,3,20,37,6,0,4
50.55812594890595,130.373,59.342,0.0,1.0,4.11391,64.4,70.0,13,2022,7,4,8,48,0,2022,7,4,9,56,0,0,4
24.73871171474457,132.686,28.9389,1.66455,1.0,7.1634,62.6,65.0,11,2022,7,4,9,56,0,2022,7,4,10,21,0,1,4
24.54426306684812,35.0567,28.7582,0.0,1.0,2.79362,73.4,63.0,15,2022,7,4,19,7,0,2022,7,4,19,32,0,0,4
35.89991731643677,75.6587,41.9738,1.39324,0.0,3.61473,69.8,70.0,14,2022,7,4,20,30,0,2022,7,4,21,6,0,1,4
58.23148431579272,99.8093,68.2947,0.0,1.0,2.84041,71.6,64.0,13,2022,7,5,17,34,1,2022,7,5,18,33,1,0,4
15.12377351721128,56.0483,17.6492,0.0,1.0,5.38933,71.6,65.0,3,2022,7,5,18,35,1,2022,7,5,18,50,1,0,4
1.079804583390554,3.3707,1.19875,0.0,1.0,5.22916,62.6,65.0,12,2022,7,6,15,4,2,2022,7,6,15,5,2,0,4
53.80254660050074,120.273,63.0567,0.0,1.0,3.6255,73.4,54.0,13,2022,7,6,15,5,2,2022,7,6,15,59,2,0,4
35.71429138183593,74.3493,41.7478,1.19888,0.0,3.51111,71.6,59.0,14,2022,7,6,16,51,2,2022,7,6,17,26,2,1,4
64.32965761820475,146.375,75.2539,2.74071,0.0,3.77274,69.8,58.0,14,2022,7,7,18,42,3,2022,7,7,19,46,3,1,4
56.15842679937681,103.036,65.8437,0.0,1.0,3.08623,71.6,55.0,13,2022,7,8,11,7,4,2022,7,8,12,3,4,0,4
65.83865206638971,94.7682,77.2218,0.0,1.0,2.82582,68.0,63.0,15,2022,7,8,18,55,4,2022,7,8,20,1,4,0,4
61.2680977344513,146.829,71.8445,0.0,1.0,3.83308,62.6,78.0,13,2022,7,9,8,14,5,2022,7,9,9,15,5,0,4
11.35253023306529,74.307,13.05,0.911328,1.0,8.65005,62.6,65.0,11,2022,7,9,9,19,5,2022,7,9,9,30,5,1,4
11.84522621631622,0.0,0.0,0.0,0.0,0.0,62.6,65.0,14,2022,7,10,8,34,6,2022,7,10,8,46,6,0,13
